Timestamp,Channel 1,Channel 2,Channel 3,Channel 4
2024-01-02 10:50:17,0,64,16,64
2024-01-02 10:50:17,64,96,-48,-32
2024-01-02 10:50:17,32,48,-64,-96
2024-01-02 10:50:17,32,16,-32,-48
2024-01-02 10:50:17,32,-16,-16,-64
2024-01-02 10:50:17,0,32,0,-96
2024-01-02 10:50:17,16,-16,0,160
2024-01-02 10:50:17,16,32,16,192
2024-01-02 10:50:17,16,-16,-48,-112
2024-01-02 10:50:17,0,48,0,-128
2024-01-02 10:50:17,48,16,16,64
2024-01-02 10:50:17,-16,-16,-48,64
2024-01-02 10:50:17,48,-48,-16,160
2024-01-02 10:50:17,48,96,-32,-16
2024-01-02 10:50:17,48,32,16,64
2024-01-02 10:50:17,32,0,-16,-16
2024-01-02 10:50:17,80,0,-16,16
2024-01-02 10:50:17,32,16,16,0
2024-01-02 10:50:17,32,32,0,80
2024-01-02 10:50:17,-32,16,16,-32
2024-01-02 10:50:17,96,32,-48,64
2024-01-02 10:50:17,32,32,32,-32
2024-01-02 10:50:17,0,-64,0,96
2024-01-02 10:50:17,16,16,16,96
2024-01-02 10:50:17,-32,32,0,32
2024-01-02 10:50:17,16,-48,16,-32
2024-01-02 10:50:17,-16,-32,-32,48
2024-01-02 10:50:17,48,32,-32,208
2024-01-02 10:50:17,0,32,-32,0
2024-01-02 10:50:18,0,16,48,128
2024-01-02 10:50:18,-16,48,32,64
2024-01-02 10:50:18,32,32,32,-64
2024-01-02 10:50:18,64,16,32,-32
2024-01-02 10:50:18,32,48,64,48
2024-01-02 10:50:18,16,80,-32,160
2024-01-02 10:50:18,80,48,64,64
2024-01-02 10:50:18,32,48,16,32
2024-01-02 10:50:18,48,0,0,128
2024-01-02 10:50:18,-16,16,0,128
2024-01-02 10:50:18,32,48,32,192
2024-01-02 10:50:18,48,80,16,160
2024-01-02 10:50:18,0,16,32,-48
2024-01-02 10:50:18,32,48,32,0
2024-01-02 10:50:18,16,0,80,-16
2024-01-02 10:50:18,32,32,48,0
2024-01-02 10:50:18,48,48,16,0
2024-01-02 10:50:18,16,96,0,64
2024-01-02 10:50:18,-16,0,-32,-64
2024-01-02 10:50:18,16,0,-32,64
2024-01-02 10:50:18,64,0,32,-16
2024-01-02 10:50:18,48,64,16,0
2024-01-02 10:50:18,16,0,-32,-16
2024-01-02 10:50:18,16,16,-32,80
2024-01-02 10:50:18,16,-64,-16,112
2024-01-02 10:50:18,0,-32,16,16
2024-01-02 10:50:18,16,-16,-16,-80
2024-01-02 10:50:18,-16,64,0,-80
2024-01-02 10:50:18,-48,0,-16,0
2024-01-02 10:50:18,-16,32,0,32
2024-01-02 10:50:18,16,48,16,96
2024-01-02 10:50:18,32,80,16,192
2024-01-02 10:50:18,80,-16,16,112
2024-01-02 10:50:18,-32,16,16,160
2024-01-02 10:50:18,32,48,80,144
2024-01-02 10:50:18,16,96,-16,48
2024-01-02 10:50:18,48,0,0,64
2024-01-02 10:50:18,32,32,16,48
2024-01-02 10:50:18,16,-16,0,32
2024-01-02 10:50:18,16,48,-32,144
2024-01-02 10:50:18,48,64,-32,-64
2024-01-02 10:50:19,-96,32,-16,32
2024-01-02 10:50:19,80,96,32,-32
2024-01-02 10:50:19,48,0,-32,-112
2024-01-02 10:50:19,48,-48,0,-112
2024-01-02 10:50:19,0,0,48,-96
2024-01-02 10:50:19,32,96,-32,32
2024-01-02 10:50:19,48,80,0,96
2024-01-02 10:50:19,0,16,16,32
2024-01-02 10:50:19,80,48,64,128
2024-01-02 10:50:19,-16,32,64,32
2024-01-02 10:50:19,32,48,16,96
2024-01-02 10:50:19,48,-16,16,144
2024-01-02 10:50:19,32,16,0,48
2024-01-02 10:50:19,0,64,16,-48
2024-01-02 10:50:19,-16,32,16,64
2024-01-02 10:50:19,48,48,-32,64
2024-01-02 10:50:19,64,64,16,-16
2024-01-02 10:50:19,64,16,0,80
2024-01-02 10:50:19,48,64,-16,-64
2024-01-02 10:50:19,32,-16,-32,16
2024-01-02 10:50:19,16,-16,-32,-64
2024-01-02 10:50:19,16,16,16,80
2024-01-02 10:50:19,16,16,0,80
2024-01-02 10:50:19,-48,16,0,-16
2024-01-02 10:50:19,48,16,48,48
2024-01-02 10:50:19,16,-48,48,-64
2024-01-02 10:50:19,48,64,16,-192
2024-01-02 10:50:19,16,48,32,48
2024-01-02 10:50:19,16,-32,-48,96
2024-01-02 10:50:19,48,32,-16,0
2024-01-02 10:50:19,32,64,-32,-32
2024-01-02 10:50:19,64,32,-16,-64
2024-01-02 10:50:19,64,-32,-16,48
2024-01-02 10:50:19,0,16,-32,16
2024-01-02 10:50:19,-16,-32,16,128
2024-01-02 10:50:19,-32,16,48,-144
2024-01-02 10:50:19,0,48,16,-32
2024-01-02 10:50:19,16,0,48,-48
2024-01-02 10:50:19,48,-64,16,32
2024-01-02 10:50:19,0,48,64,160
2024-01-02 10:50:19,48,48,32,-16
2024-01-02 10:50:20,0,0,-80,-32
2024-01-02 10:50:20,16,48,32,-112
2024-01-02 10:50:20,0,64,-48,64
2024-01-02 10:50:20,64,48,0,-32
2024-01-02 10:50:20,48,48,16,-32
2024-01-02 10:50:20,0,48,-64,128
2024-01-02 10:50:20,64,16,0,112
2024-01-02 10:50:20,16,48,-32,144
2024-01-02 10:50:20,-16,32,-32,32
