Timestamp,Channel 1,Channel 2,Channel 3,Channel 4
2024-01-03 14:57:55,1408,2144,448,2096
2024-01-03 14:57:55,1776,2144,384,2160
2024-01-03 14:57:55,1712,2080,320,2304
2024-01-03 14:57:55,1936,2160,432,2128
2024-01-03 14:57:55,1872,1968,320,2080
2024-01-03 14:57:55,1968,2080,544,2080
2024-01-03 14:57:55,1824,2016,352,1984
2024-01-03 14:57:55,1856,2016,416,2000
2024-01-03 14:57:55,1840,2208,368,1856
2024-01-03 14:57:55,1904,1936,432,1952
2024-01-03 14:57:55,1840,2192,352,1792
2024-01-03 14:57:55,1760,2128,432,1744
2024-01-03 14:57:55,1728,2160,544,1792
2024-01-03 14:57:55,1680,2048,496,1872
2024-01-03 14:57:55,1728,2080,400,1952
2024-01-03 14:57:55,1872,2176,416,1504
2024-01-03 14:57:55,1968,2160,512,1712
2024-01-03 14:57:55,2096,2112,416,1664
2024-01-03 14:57:55,2192,1984,464,1632
2024-01-03 14:57:55,2160,1968,432,1776
2024-01-03 14:57:55,2032,2032,352,1744
2024-01-03 14:57:55,2096,1888,368,1712
2024-01-03 14:57:55,1968,2000,352,1680
2024-01-03 14:57:55,1984,1968,400,2112
2024-01-03 14:57:55,1808,1936,384,1968
2024-01-03 14:57:56,1536,1968,448,1936
2024-01-03 14:57:56,1648,2176,496,2064
2024-01-03 14:57:56,1568,2048,416,2304
2024-01-03 14:57:56,1632,2288,496,2352
2024-01-03 14:57:56,1488,2320,432,2272
2024-01-03 14:57:56,1456,2464,544,2064
2024-01-03 14:57:56,1296,2512,448,2032
2024-01-03 14:57:56,1312,2384,528,1760
2024-01-03 14:57:56,1584,2448,400,2016
2024-01-03 14:57:56,1760,2432,384,1840
2024-01-03 14:57:56,2000,2400,288,2160
2024-01-03 14:57:56,2112,2112,272,2080
2024-01-03 14:57:56,2208,2112,320,2048
2024-01-03 14:57:56,2416,2064,272,2080
2024-01-03 14:57:56,2496,2000,288,2272
2024-01-03 14:57:56,2336,1808,192,1952
2024-01-03 14:57:56,2208,1872,368,2048
2024-01-03 14:57:56,1952,1856,384,2000
2024-01-03 14:57:56,1696,1920,560,1936
2024-01-03 14:57:56,1488,2096,592,1376
2024-01-03 14:57:56,1312,2176,624,1280
2024-01-03 14:57:56,1360,2240,480,1584
2024-01-03 14:57:56,1200,2224,416,1024
2024-01-03 14:57:56,1280,2368,576,1152
2024-01-03 14:57:56,1408,2160,528,1344
2024-01-03 14:57:56,1632,2288,464,1568
2024-01-03 14:57:56,1840,2256,384,1824
2024-01-03 14:57:56,2128,2336,384,1728
2024-01-03 14:57:56,2384,2304,304,1936
2024-01-03 14:57:56,2384,2256,288,1904
2024-01-03 14:57:56,2544,2240,320,2288
2024-01-03 14:57:56,2336,2304,288,2112
2024-01-03 14:57:56,2432,2176,560,2432
2024-01-03 14:57:56,2272,2016,304,1904
2024-01-03 14:57:56,2144,2256,448,2160
2024-01-03 14:57:56,1904,2160,400,2288
2024-01-03 14:57:56,1760,2400,528,1840
2024-01-03 14:57:56,1552,2320,512,2016
2024-01-03 14:57:56,1200,2208,624,1776
2024-01-03 14:57:56,1184,2400,480,1760
2024-01-03 14:57:56,1120,2320,624,2000
2024-01-03 14:57:56,1456,2352,368,1792
2024-01-03 14:57:56,1584,2192,544,1664
2024-01-03 14:57:56,1968,2192,592,1936
2024-01-03 14:57:56,2080,2256,160,1888
2024-01-03 14:57:56,2288,2096,400,1984
2024-01-03 14:57:56,2496,2096,352,1840
2024-01-03 14:57:56,2480,2016,368,2032
2024-01-03 14:57:56,2560,1984,384,2048
2024-01-03 14:57:56,2400,2016,432,1888
2024-01-03 14:57:56,2432,2288,448,2000
2024-01-03 14:57:56,2160,2256,400,1584
2024-01-03 14:57:56,2080,2224,512,1696
2024-01-03 14:57:56,1888,2160,368,1488
2024-01-03 14:57:56,1792,2160,592,1424
2024-01-03 14:57:56,1792,2224,400,1264
2024-01-03 14:57:56,1872,2160,464,1408
2024-01-03 14:57:56,2016,2160,336,1360
2024-01-03 14:57:56,2112,2048,464,1456
2024-01-03 14:57:56,2112,2192,368,1472
2024-01-03 14:57:56,2016,2080,320,1728
2024-01-03 14:57:56,2144,2144,320,1952
2024-01-03 14:57:56,1968,2064,336,1904
2024-01-03 14:57:56,2112,2112,400,1632
2024-01-03 14:57:56,1952,2064,336,2032
2024-01-03 14:57:56,1984,2144,480,1712
2024-01-03 14:57:56,1968,2160,400,2016
2024-01-03 14:57:56,1984,2192,512,2048
2024-01-03 14:57:56,1824,2288,464,1776
2024-01-03 14:57:56,1616,2304,464,2032
2024-01-03 14:57:56,1376,2448,576,2208
2024-01-03 14:57:56,1168,2304,480,2000
2024-01-03 14:57:56,1232,2240,384,2208
2024-01-03 14:57:56,1344,2096,464,2176
2024-01-03 14:57:56,1728,2304,384,2384
2024-01-03 14:57:56,1936,1984,240,2368
2024-01-03 14:57:56,2192,2064,288,2368
2024-01-03 14:57:56,2352,1920,224,2368
2024-01-03 14:57:56,2480,1888,320,2432
2024-01-03 14:57:56,2400,1792,256,2144
2024-01-03 14:57:56,2192,1808,304,2336
2024-01-03 14:57:56,2048,1872,304,2144
2024-01-03 14:57:56,1840,1792,400,2096
2024-01-03 14:57:56,1600,1936,384,2160
2024-01-03 14:57:56,1376,1936,480,1840
2024-01-03 14:57:56,1408,2272,384,1824
2024-01-03 14:57:56,1376,2160,416,1808
2024-01-03 14:57:56,1520,2304,464,1808
2024-01-03 14:57:56,1600,2112,352,1968
2024-01-03 14:57:56,1824,2160,544,1728
2024-01-03 14:57:56,2064,2096,304,2032
2024-01-03 14:57:56,2160,2000,368,2016
2024-01-03 14:57:56,2384,1936,304,2080
2024-01-03 14:57:56,2560,2080,368,2016
2024-01-03 14:57:56,2608,2208,416,2048
2024-01-03 14:57:56,2416,2016,320,2288
2024-01-03 14:57:56,2496,2288,272,2304
2024-01-03 14:57:56,2336,2336,368,2096
2024-01-03 14:57:56,2352,2240,432,2144
2024-01-03 14:57:56,2336,2384,336,2112
2024-01-03 14:57:56,2320,2480,528,2304
2024-01-03 14:57:56,2224,2272,384,1968
2024-01-03 14:57:56,2080,2384,400,2272
2024-01-03 14:57:56,1872,2304,448,2272
2024-01-03 14:57:56,1792,2304,432,2224
2024-01-03 14:57:56,1776,2256,320,2096
2024-01-03 14:57:56,1984,2304,448,2128
2024-01-03 14:57:56,2144,2176,400,2256
2024-01-03 14:57:56,2304,2128,336,2240
2024-01-03 14:57:56,2528,2160,416,2192
2024-01-03 14:57:57,2528,2064,320,2048
2024-01-03 14:57:57,2576,2192,400,2192
2024-01-03 14:57:57,2272,2176,304,1920
2024-01-03 14:57:57,2272,2192,480,2272
2024-01-03 14:57:57,2032,2144,352,2144
2024-01-03 14:57:57,1904,2144,416,2096
2024-01-03 14:57:57,1808,2160,288,2128
2024-01-03 14:57:57,1776,2096,448,2048
2024-01-03 14:57:57,1840,2032,400,2400
2024-01-03 14:57:57,1728,2048,352,2080
2024-01-03 14:57:57,1808,2208,400,2112
2024-01-03 14:57:57,1888,2064,448,1936
2024-01-03 14:57:57,2112,2160,416,1936
2024-01-03 14:57:57,2112,2064,336,1792
2024-01-03 14:57:57,2288,2144,432,1504
2024-01-03 14:57:57,2272,1984,352,1728
2024-01-03 14:57:57,2304,2016,288,1760
2024-01-03 14:57:57,2176,1952,320,2176
2024-01-03 14:57:57,2096,2048,448,2400
2024-01-03 14:57:57,1936,1888,240,2192
2024-01-03 14:57:57,1712,2176,288,2448
2024-01-03 14:57:57,1712,2224,320,2528
2024-01-03 14:57:57,1664,2208,368,2240
2024-01-03 14:57:57,1728,2192,320,2320
2024-01-03 14:57:57,1648,2416,352,2064
2024-01-03 14:57:57,1728,2448,368,2272
2024-01-03 14:57:57,1504,2288,480,2288
2024-01-03 14:57:57,1648,2384,448,2256
2024-01-03 14:57:57,1744,2208,432,2368
2024-01-03 14:57:57,1952,2464,208,2192
2024-01-03 14:57:57,1952,2240,176,2208
2024-01-03 14:57:57,2240,2368,352,2384
2024-01-03 14:57:57,2368,2096,224,2368
2024-01-03 14:57:57,2544,2192,272,2480
2024-01-03 14:57:57,2608,2016,208,2368
2024-01-03 14:57:57,2656,1968,320,2432
2024-01-03 14:57:57,2608,2016,272,2336
2024-01-03 14:57:57,2496,1856,384,1792
2024-01-03 14:57:57,2304,1760,480,1728
2024-01-03 14:57:57,2016,1952,528,1520
2024-01-03 14:57:57,2000,2096,464,1456
2024-01-03 14:57:57,1792,2160,560,1472
2024-01-03 14:57:57,1856,2256,384,1728
2024-01-03 14:57:57,1728,2304,528,1920
2024-01-03 14:57:57,1984,2384,432,1760
2024-01-03 14:57:57,1968,2272,384,1872
2024-01-03 14:57:57,2272,2496,352,2208
2024-01-03 14:57:57,2384,2384,464,2192
2024-01-03 14:57:57,2576,2240,256,2432
2024-01-03 14:57:57,2608,2368,320,2400
2024-01-03 14:57:57,2656,2384,256,2384
2024-01-03 14:57:57,2640,2368,272,2640
2024-01-03 14:57:57,2688,2256,336,2304
2024-01-03 14:57:57,2560,2208,368,2192
2024-01-03 14:57:57,2400,2256,400,2128
2024-01-03 14:57:57,2128,2160,368,1872
2024-01-03 14:57:57,2000,2224,512,2016
2024-01-03 14:57:57,1568,2192,480,2176
2024-01-03 14:57:57,1472,2112,512,2032
2024-01-03 14:57:57,1408,2256,496,2192
2024-01-03 14:57:57,1520,2096,496,1936
2024-01-03 14:57:57,1808,2096,416,2048
2024-01-03 14:57:57,1984,2096,368,1936
2024-01-03 14:57:57,2192,1952,320,2208
2024-01-03 14:57:57,2304,2064,400,2240
2024-01-03 14:57:57,2256,1936,304,2000
2024-01-03 14:57:57,2224,1968,256,2336
2024-01-03 14:57:57,2272,1968,288,2512
2024-01-03 14:57:57,2032,1824,320,2464
2024-01-03 14:57:57,1968,2128,272,2320
2024-01-03 14:57:57,1808,2096,272,2032
2024-01-03 14:57:57,1712,2128,320,2256
2024-01-03 14:57:57,1504,2128,432,1968
2024-01-03 14:57:57,1792,2064,448,1856
2024-01-03 14:57:57,1632,2224,320,1776
2024-01-03 14:57:57,1856,2144,432,1728
2024-01-03 14:57:57,1792,2160,416,1760
2024-01-03 14:57:57,1984,2240,560,1632
2024-01-03 14:57:57,1920,2176,432,1520
2024-01-03 14:57:57,2112,2016,528,1664
2024-01-03 14:57:57,2144,2064,320,1440
2024-01-03 14:57:57,2288,1968,352,1808
2024-01-03 14:57:57,2224,1936,368,2016
2024-01-03 14:57:57,2144,1808,352,2096
2024-01-03 14:57:57,1872,1984,352,2304
2024-01-03 14:57:57,1696,2048,448,2144
2024-01-03 14:57:57,1584,2144,368,2400
2024-01-03 14:57:57,1728,2208,416,2288
2024-01-03 14:57:57,1856,2288,400,2272
2024-01-03 14:57:57,1712,2336,352,2080
2024-01-03 14:57:57,1728,2480,368,1728
2024-01-03 14:57:57,1696,2304,400,1824
2024-01-03 14:57:57,1792,2368,496,1840
2024-01-03 14:57:57,1904,2288,496,1680
2024-01-03 14:57:57,2016,2368,400,1760
2024-01-03 14:57:57,1920,2256,384,1952
2024-01-03 14:57:57,2096,2304,368,2192
2024-01-03 14:57:57,2256,2160,336,1936
2024-01-03 14:57:57,2464,2000,304,2080
2024-01-03 14:57:57,2528,1952,304,2240
2024-01-03 14:57:57,2592,1792,432,1984
2024-01-03 14:57:57,2320,1776,384,1984
2024-01-03 14:57:57,2016,1760,464,1840
2024-01-03 14:57:57,1632,1792,400,1648
2024-01-03 14:57:57,1488,1904,464,1552
2024-01-03 14:57:58,1184,2208,448,1632
2024-01-03 14:57:58,1184,2240,464,1728
2024-01-03 14:57:58,1168,2096,464,1520
2024-01-03 14:57:58,1392,2096,448,1648
2024-01-03 14:57:58,1520,2304,512,1504
2024-01-03 14:57:58,1792,2240,352,1808
2024-01-03 14:57:58,1968,2112,400,1792
2024-01-03 14:57:58,2096,2272,368,1984
2024-01-03 14:57:58,2192,2096,272,2032
2024-01-03 14:57:58,2304,2224,272,2144
2024-01-03 14:57:58,2272,2160,368,1920
2024-01-03 14:57:58,2208,2080,304,2192
2024-01-03 14:57:58,1968,2176,368,2016
2024-01-03 14:57:58,1856,2096,480,2000
2024-01-03 14:57:58,1600,2224,560,2176
2024-01-03 14:57:58,1360,2304,464,2144
2024-01-03 14:57:58,1136,2256,576,2032
2024-01-03 14:57:58,1088,2336,288,1936
2024-01-03 14:57:58,1280,2240,544,2048
2024-01-03 14:57:58,1584,2256,368,2064
2024-01-03 14:57:58,1792,1904,480,1744
2024-01-03 14:57:58,2016,2064,352,2128
2024-01-03 14:57:58,2160,1824,400,1872
2024-01-03 14:57:58,2288,1856,320,2048
2024-01-03 14:57:58,2176,2032,352,2224
2024-01-03 14:57:58,2112,2048,288,1888
2024-01-03 14:57:58,1872,2160,416,2032
2024-01-03 14:57:58,1744,2256,480,1920
2024-01-03 14:57:58,1584,2176,336,1936
2024-01-03 14:57:58,1552,2352,448,1776
2024-01-03 14:57:58,1424,2256,464,1872
2024-01-03 14:57:58,1536,2288,432,1872
2024-01-03 14:57:58,1520,2240,512,1488
2024-01-03 14:57:58,1808,2144,208,1568
2024-01-03 14:57:58,2032,2320,416,2000
2024-01-03 14:57:58,2064,2080,336,1840
2024-01-03 14:57:58,2096,2000,544,1872
2024-01-03 14:57:58,2128,1984,432,1936
2024-01-03 14:57:58,2112,1968,400,1760
2024-01-03 14:57:58,1920,1968,384,2000
2024-01-03 14:57:58,1808,2080,384,2128
2024-01-03 14:57:58,1632,2192,512,1792
2024-01-03 14:57:58,1552,2144,512,1840
2024-01-03 14:57:58,1520,2192,496,1760
2024-01-03 14:57:58,1392,2304,624,1888
2024-01-03 14:57:58,1440,2512,480,1936
2024-01-03 14:57:58,1152,2288,496,1600
2024-01-03 14:57:58,1184,2432,416,1696
2024-01-03 14:57:58,1392,2288,416,1680
2024-01-03 14:57:58,1792,2576,336,2096
2024-01-03 14:57:58,1936,2384,304,1984
2024-01-03 14:57:58,2320,2256,208,2240
2024-01-03 14:57:58,2368,2144,176,2384
2024-01-03 14:57:58,2608,1952,288,2240
2024-01-03 14:57:58,2336,1936,336,2160
2024-01-03 14:57:58,2288,1744,320,2240
2024-01-03 14:57:58,1888,1728,400,2144
2024-01-03 14:57:58,1712,1776,464,2032
2024-01-03 14:57:58,1440,2064,400,1616
2024-01-03 14:57:58,1360,2256,432,1488
2024-01-03 14:57:58,1328,2256,480,1280
2024-01-03 14:57:58,1648,2176,400,1728
2024-01-03 14:57:58,1872,2256,512,1360
2024-01-03 14:57:58,2128,2000,400,1584
2024-01-03 14:57:58,2288,2160,320,2112
2024-01-03 14:57:58,2464,1952,320,2000
2024-01-03 14:57:58,2528,2192,464,2000
2024-01-03 14:57:58,2480,2128,288,2240
2024-01-03 14:57:58,2480,2224,288,2480
2024-01-03 14:57:58,2368,2160,144,2448
2024-01-03 14:57:58,2208,2320,400,2640
2024-01-03 14:57:58,2144,2064,432,2352
2024-01-03 14:57:58,2144,2080,320,2416
2024-01-03 14:57:58,2016,2064,480,2192
2024-01-03 14:57:58,2016,2016,400,2352
2024-01-03 14:57:58,1984,1888,432,2192
2024-01-03 14:57:58,2016,1952,448,2352
2024-01-03 14:57:58,1936,1824,416,2256
2024-01-03 14:57:58,2016,1936,464,2384
2024-01-03 14:57:58,2016,1792,256,2032
2024-01-03 14:57:58,1968,1920,336,2192
2024-01-03 14:57:58,2032,1776,480,2064
2024-01-03 14:57:58,2160,1936,240,2096
2024-01-03 14:57:58,2064,1920,304,2000
2024-01-03 14:57:58,2032,2048,320,2016
2024-01-03 14:57:58,1984,2016,512,1984
2024-01-03 14:57:58,1968,1952,368,2096
2024-01-03 14:57:58,1904,2048,448,2224
2024-01-03 14:57:58,1888,2016,352,2304
2024-01-03 14:57:58,2000,2176,384,2432
2024-01-03 14:57:58,2080,2112,272,2320
2024-01-03 14:57:58,2224,2432,400,2096
2024-01-03 14:57:58,2224,2224,368,1968
2024-01-03 14:57:58,2448,2288,464,2032
2024-01-03 14:57:58,2448,2224,304,1824
2024-01-03 14:57:58,2528,2192,368,2032
2024-01-03 14:57:58,2480,2128,352,1808
2024-01-03 14:57:58,2544,2032,224,2112
2024-01-03 14:57:58,2208,2064,304,2192
2024-01-03 14:57:59,2128,2352,464,2592
2024-01-03 14:57:59,1872,2096,320,2208
2024-01-03 14:57:59,2000,2400,384,2576
2024-01-03 14:57:59,1920,2368,560,2352
2024-01-03 14:57:59,1968,2464,448,2256
2024-01-03 14:57:59,1792,2240,416,2080
2024-01-03 14:57:59,1968,2480,432,2272
2024-01-03 14:57:59,2064,2400,368,2048
2024-01-03 14:57:59,2192,2528,352,2384
2024-01-03 14:57:59,2256,2432,288,1984
2024-01-03 14:57:59,2384,2336,192,1872
2024-01-03 14:57:59,2528,2336,336,2272
2024-01-03 14:57:59,2624,2288,224,2176
2024-01-03 14:57:59,2688,2176,288,2144
2024-01-03 14:57:59,2384,1968,336,2144
2024-01-03 14:57:59,2352,2176,448,2064
2024-01-03 14:57:59,1920,2064,496,1664
2024-01-03 14:57:59,1888,2176,480,1808
2024-01-03 14:57:59,1616,2288,480,1552
2024-01-03 14:57:59,1584,2192,528,1584
2024-01-03 14:57:59,1728,2272,400,1648
2024-01-03 14:57:59,1824,2224,416,1808
2024-01-03 14:57:59,2224,2240,464,1616
2024-01-03 14:57:59,2224,2064,624,1856
2024-01-03 14:57:59,2528,2224,384,1968
2024-01-03 14:57:59,2496,2176,288,2176
2024-01-03 14:57:59,2496,2288,112,2352
2024-01-03 14:57:59,2256,2240,336,2112
2024-01-03 14:57:59,2336,2208,320,2464
2024-01-03 14:57:59,2112,2368,320,2448
2024-01-03 14:57:59,2112,2240,416,2144
2024-01-03 14:57:59,1744,2240,400,2304
2024-01-03 14:57:59,1584,2240,464,2128
2024-01-03 14:57:59,1392,2272,432,2352
2024-01-03 14:57:59,1488,2304,256,2080
2024-01-03 14:57:59,1680,2288,624,2240
2024-01-03 14:57:59,1952,2112,176,2352
2024-01-03 14:57:59,2192,2208,400,2224
2024-01-03 14:57:59,2192,2096,288,2144
2024-01-03 14:57:59,2336,2064,416,2416
2024-01-03 14:57:59,2160,1936,400,2240
2024-01-03 14:57:59,2064,2016,288,2128
2024-01-03 14:57:59,2032,2016,464,2032
2024-01-03 14:57:59,1936,2048,304,2096
2024-01-03 14:57:59,1824,2048,432,2032
2024-01-03 14:57:59,1680,2016,320,1872
2024-01-03 14:57:59,1776,2176,480,2192
2024-01-03 14:57:59,1792,2064,336,2032
2024-01-03 14:57:59,1904,2224,512,1824
2024-01-03 14:57:59,1984,2064,384,1792
2024-01-03 14:57:59,2112,2032,432,1440
2024-01-03 14:57:59,2032,1968,400,1504
2024-01-03 14:57:59,2112,1920,416,1856
2024-01-03 14:57:59,2048,1984,368,1712
2024-01-03 14:57:59,1808,1984,240,2080
2024-01-03 14:57:59,1760,2032,400,1920
2024-01-03 14:57:59,1648,2064,288,2096
2024-01-03 14:57:59,1824,2240,464,2112
2024-01-03 14:57:59,1616,2272,416,2272
2024-01-03 14:57:59,1504,2400,480,2144
2024-01-03 14:57:59,1344,2368,400,2000
2024-01-03 14:57:59,1536,2496,528,2032
2024-01-03 14:57:59,1568,2368,432,1808
2024-01-03 14:57:59,1744,2496,384,1968
2024-01-03 14:57:59,1856,2192,384,1872
2024-01-03 14:57:59,1984,2256,320,2112
2024-01-03 14:57:59,2208,2000,224,2304
2024-01-03 14:57:59,2208,1904,288,1952
2024-01-03 14:57:59,2288,1824,384,1840
2024-01-03 14:57:59,1920,1680,352,1776
2024-01-03 14:57:59,1744,1808,640,1744
2024-01-03 14:57:59,1392,1856,464,1568
2024-01-03 14:57:59,1264,2080,496,1632
2024-01-03 14:57:59,1200,2256,528,1616
2024-01-03 14:57:59,1440,2240,480,1360
2024-01-03 14:57:59,1552,2224,448,1440
2024-01-03 14:57:59,1712,2160,464,1760
2024-01-03 14:57:59,2032,2112,400,1760
2024-01-03 14:57:59,2096,2176,352,1792
2024-01-03 14:57:59,2336,2160,416,1840
2024-01-03 14:57:59,2272,2192,352,2048
2024-01-03 14:57:59,2304,2320,384,2208
2024-01-03 14:57:59,2000,2192,352,2288
2024-01-03 14:57:59,2016,2112,256,2432
2024-01-03 14:57:59,1792,2080,448,2288
2024-01-03 14:57:59,1616,2064,400,2112
2024-01-03 14:57:59,1504,2272,512,2352
2024-01-03 14:57:59,1184,2144,432,2256
2024-01-03 14:57:59,1216,2224,496,1984
2024-01-03 14:57:59,1376,2192,496,2048
2024-01-03 14:57:59,1552,2064,416,1792
2024-01-03 14:57:59,1744,2000,464,1440
2024-01-03 14:58:00,2144,1888,448,1360
2024-01-03 14:58:00,2160,1968,336,1520
2024-01-03 14:58:00,2240,1808,352,1472
2024-01-03 14:58:00,2208,1824,304,1888
2024-01-03 14:58:00,1904,1936,352,1712
2024-01-03 14:58:00,1888,2144,400,1984
2024-01-03 14:58:00,1664,2096,336,2208
2024-01-03 14:58:00,1488,2208,448,1936
2024-01-03 14:58:00,1440,2128,528,1648
2024-01-03 14:58:00,1600,2208,512,1952
2024-01-03 14:58:00,1648,2048,512,1712
2024-01-03 14:58:00,1824,2192,432,1520
2024-01-03 14:58:00,1984,2000,480,1168
2024-01-03 14:58:00,2096,1968,464,1328
2024-01-03 14:58:00,2240,2048,368,1760
2024-01-03 14:58:00,2048,1936,400,1744
2024-01-03 14:58:00,1920,2000,448,1904
2024-01-03 14:58:00,1888,1984,400,1904
2024-01-03 14:58:00,1920,2272,432,2288
2024-01-03 14:58:00,1696,2464,432,2256
2024-01-03 14:58:00,1472,2416,432,2080
2024-01-03 14:58:00,1136,2416,560,2272
2024-01-03 14:58:00,1120,2352,368,2128
2024-01-03 14:58:00,1408,2448,400,2064
2024-01-03 14:58:00,1696,2384,416,2032
2024-01-03 14:58:00,2288,2384,320,2272
2024-01-03 14:58:00,2384,2096,320,2080
2024-01-03 14:58:00,2560,2000,352,2144
2024-01-03 14:58:00,2400,2000,384,1856
2024-01-03 14:58:00,2224,1920,432,1840
2024-01-03 14:58:00,1952,2144,464,1904
2024-01-03 14:58:00,1936,2160,384,2176
2024-01-03 14:58:00,1600,2144,288,2256
2024-01-03 14:58:00,1488,2208,512,2512
2024-01-03 14:58:00,1584,2080,400,2352
2024-01-03 14:58:00,1840,2128,240,2304
2024-01-03 14:58:00,2160,2128,128,2336
2024-01-03 14:58:00,2528,2112,352,2160
2024-01-03 14:58:00,2576,1920,368,2144
2024-01-03 14:58:00,2576,1904,304,2352
2024-01-03 14:58:00,2464,2048,432,2064
2024-01-03 14:58:00,2288,2112,320,2176
2024-01-03 14:58:00,2176,2208,432,2160
2024-01-03 14:58:00,1840,2096,352,1952
2024-01-03 14:58:00,1840,2176,512,2016
2024-01-03 14:58:00,1584,2128,432,1856
2024-01-03 14:58:00,1776,2048,512,1920
2024-01-03 14:58:00,1856,2128,448,1728
2024-01-03 14:58:00,2144,2032,352,1888
2024-01-03 14:58:00,2224,2128,400,1648
2024-01-03 14:58:00,2192,2080,368,1792
2024-01-03 14:58:00,2384,2256,352,1920
2024-01-03 14:58:00,2240,2192,400,2128
2024-01-03 14:58:00,2208,2224,416,2032
2024-01-03 14:58:00,2096,2192,400,2208
2024-01-03 14:58:00,2032,2320,400,2240
2024-01-03 14:58:00,2032,2352,400,2544
2024-01-03 14:58:00,1744,2320,464,2208
2024-01-03 14:58:00,1632,2320,432,2288
2024-01-03 14:58:00,1472,2416,448,2352
2024-01-03 14:58:00,1712,2304,480,2128
2024-01-03 14:58:00,1680,2208,384,2112
2024-01-03 14:58:00,1776,2304,368,2384
2024-01-03 14:58:00,2016,2064,224,2032
2024-01-03 14:58:00,2240,1968,256,2272
2024-01-03 14:58:00,2400,2048,320,2320
2024-01-03 14:58:00,2464,1984,336,2000
2024-01-03 14:58:00,2416,1872,416,2400
2024-01-03 14:58:00,2256,1776,352,1984
2024-01-03 14:58:00,2048,1920,432,1888
2024-01-03 14:58:00,1728,2000,368,1776
2024-01-03 14:58:00,1776,2224,320,1632
2024-01-03 14:58:00,1696,2048,576,1664
2024-01-03 14:58:00,1952,2128,480,1712
2024-01-03 14:58:01,2144,2128,464,1968
2024-01-03 14:58:01,2000,2304,480,2032
2024-01-03 14:58:01,1568,2032,304,2112
2024-01-03 14:58:01,1520,2384,368,2048
2024-01-03 14:58:01,1456,2096,368,2128
2024-01-03 14:58:01,1872,2160,336,2272
2024-01-03 14:58:01,2128,2224,368,2272
2024-01-03 14:58:01,2160,2016,224,2416
2024-01-03 14:58:01,2384,2128,256,2816
2024-01-03 14:58:01,2336,2064,224,2608
2024-01-03 14:58:01,2192,2192,288,2688
2024-01-03 14:58:01,2064,2160,448,2368
2024-01-03 14:58:01,2096,2160,496,2304
2024-01-03 14:58:01,1984,2064,256,2384
2024-01-03 14:58:01,1904,2112,432,2016
2024-01-03 14:58:01,1776,2192,464,1984
2024-01-03 14:58:01,1808,2000,352,1760
2024-01-03 14:58:01,1984,2064,544,1520
2024-01-03 14:58:01,1952,2144,272,1696
2024-01-03 14:58:01,2256,2176,512,1760
2024-01-03 14:58:01,2016,1968,416,1904
2024-01-03 14:58:01,2160,2096,352,1824
2024-01-03 14:58:01,2048,1920,480,1840
2024-01-03 14:58:01,2048,1968,304,2000
